location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,location_geom
Portland McDaniel Hi,Portland-Vancouver-Beaverton,US,pm25,2.1,2022-05-19 19:00:00.000000 UTC,µg/m³,AirNow,1.0,45.5418,-122.5795,POINT(45.5418 1)
La Casa NCORE - 4545,Denver-Aurora,US,pm25,5.5,2022-05-07 10:00:00.000000 UTC,µg/m³,AirNow,1.0,39.7794,-105.00523,POINT(39.7794 1)
Twin Falls PM25,TWIN FALLS,US,pm25,3.0,2022-05-10 01:00:00.000000 UTC,µg/m³,AirNow,1.0,42.565089,-114.494717,POINT(42.565089 1)
ChelmsfordNR,MIDDLESEX,US,pm25,10.0,2022-05-13 10:00:00.000000 UTC,µg/m³,AirNow,1.0,42.612113,-71.307519,POINT(42.612113 1)
Bennington,Bennington,US,pm25,5.2,2022-05-09 19:00:00.000000 UTC,µg/m³,AirNow,1.0,42.887501,-73.249702,POINT(42.887501 1)
Cornwall,Torrington,US,pm25,4.2,2022-04-30 03:00:00.000000 UTC,µg/m³,AirNow,1.0,41.833099,-73.303299,POINT(41.833099 1)
East Hartford,Hartford-West Hartford-East Hartford,US,pm25,5.5,2022-05-09 18:00:00.000000 UTC,µg/m³,AirNow,1.0,41.7847,-72.6297,POINT(41.7847 1)
Bonifay,HOLMES,US,pm25,11.2,2022-05-08 02:00:00.000000 UTC,µg/m³,AirNow,1.0,30.8475,-85.6044,POINT(30.8475 1)
North Bend-North Ben,Seattle-Tacoma-Bellevue,US,pm25,4.1,2022-04-14 03:00:00.000000 UTC,µg/m³,AirNow,1.0,47.4902,-121.772697,POINT(47.4902 1)
Portland - SE Lafaye,Portland-Vancouver-Beaverton,US,pm25,2.7,2022-04-27 18:00:00.000000 UTC,µg/m³,AirNow,1.0,45.496641,-122.602877,POINT(45.496641 1)
Anderson-Eastside El,Anderson,US,pm25,4.4,2022-05-10 09:00:00.000000 UTC,µg/m³,AirNow,1.0,40.125557,-85.652222,POINT(40.125557 1)
Pelonomi-NAQI,Mangaung  Metro,ZA,pm25,52.061,2022-04-28 04:00:00.000000 UTC,µg/m³,South Africa,1.0,-29.138507,26.241952,POINT(-29.138507 1)
Lephalale-NAQI,Waterberg,ZA,pm25,60.221,2022-05-10 19:00:00.000000 UTC,µg/m³,South Africa,1.0,-23.682068,27.722012,POINT(-23.682068 1)
Bedfordview-NAQI,City  of  Ekurhuleni,ZA,pm25,11.816,2022-05-07 11:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.178666,28.13314,POINT(-26.178666 1)
Thabazimbi,Waterberg,ZA,pm25,92.495,2022-03-30 19:00:00.000000 UTC,µg/m³,South Africa,1.0,-24.591058,27.391605,POINT(-24.591058 1)
eMalahleni - SAWS,Nkangala,ZA,pm25,48.951,2022-05-07 16:00:00.000000 UTC,µg/m³,South Africa,1.0,-25.877861,29.186472,POINT(-25.877861 1)
Secunda,Gert Sibande,ZA,pm25,15.409,2022-05-02 06:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.550639,29.079028,POINT(-26.550639 1)
Maitland,None,ZA,pm25,0.881,2022-04-28 13:00:00.000000 UTC,µg/m³,South Africa,1.0,-33.927546,18.482759,POINT(-33.927546 1)
Ermelo-NAQI,Gert Sibande,ZA,pm25,16.031,2022-05-16 05:00:00.000000 UTC,µg/m³,South Africa,1.0,-26.493348,29.968054,POINT(-26.493348 1)
Bodibeng-NAQI,City of Tshwane,ZA,pm25,21.358,2022-05-23 04:00:00.000000 UTC,µg/m³,South Africa,1.0,-25.492833,28.093733,POINT(-25.492833 1)
"Solec Kujawski, ul. gen. Roweckiego",Solec Kujawski,PL,bc,0.65,2022-05-04 05:00:00.000000 UTC,µg/m³,GIOS,1.0,53.079618,18.2279,POINT(53.079618 1)
"Borówiec, ul. Drapałka",Borówiec,PL,bc,0.97558,2022-04-27 22:00:00.000000 UTC,µg/m³,GIOS,1.0,52.276794,17.074114,POINT(52.276794 1)
"Krapkowice, ul. 3 Maja",Krapkowice,PL,bc,0.36225,2022-05-08 11:00:00.000000 UTC,µg/m³,GIOS,1.0,50.486194,17.97477,POINT(50.486194 1)
"Biała Podlaska, ul. Orzechowa",Biała Podlaska,PL,bc,0.44,2022-05-14 12:00:00.000000 UTC,µg/m³,GIOS,1.0,52.029194,23.149389,POINT(52.029194 1)
"Biała, ul. Kmicica",Biała,PL,bc,0.36,2022-05-04 05:00:00.000000 UTC,µg/m³,GIOS,1.0,52.602534,19.6451,POINT(52.602534 1)
"Legnica, al. Rzeczypospolitej",Legnica,PL,bc,0.47984,2022-05-02 09:00:00.000000 UTC,µg/m³,GIOS,1.0,51.204503,16.180513,POINT(51.204503 1)
"Rzeszów, ul. Piłsudskiego",Rzeszów,PL,bc,0.62114,2022-05-24 02:00:00.000000 UTC,µg/m³,GIOS,1.0,50.040675,22.004656,POINT(50.040675 1)
"Białystok, ul. Waszyngtona",Białystok,PL,bc,0.1,2022-05-03 12:00:00.000000 UTC,µg/m³,GIOS,1.0,53.126689,23.155869,POINT(53.126689 1)
"Białystok, ul. Waszyngtona",Białystok,PL,bc,0.11,2022-05-05 17:00:00.000000 UTC,µg/m³,GIOS,1.0,53.126689,23.155869,POINT(53.126689 1)
"Łódź, al. Jana Pawła II",Łódź,PL,bc,0.08,2022-05-22 05:00:00.000000 UTC,µg/m³,GIOS,1.0,51.754613,19.434925,POINT(51.754613 1)
"Kościerzyna, ul. Targowa",Kościerzyna,PL,bc,0.0744,2022-05-26 17:00:00.000000 UTC,µg/m³,GIOS,1.0,54.120694,17.975861,POINT(54.120694 1)
"Słupsk, ul. Kniaziewicza",Słupsk,PL,bc,0.1296,2022-05-04 16:00:00.000000 UTC,µg/m³,GIOS,1.0,54.463611,17.046722,POINT(54.463611 1)
"Zgorzelec, ul. Bohaterów Getta",Zgorzelec,PL,bc,0.1782,2022-05-09 12:00:00.000000 UTC,µg/m³,GIOS,1.0,51.150391,15.008175,POINT(51.150391 1)
"Mielec, ul. Biernackiego",Mielec,PL,bc,1.49427,2022-05-03 05:00:00.000000 UTC,µg/m³,GIOS,1.0,50.299128,21.440942,POINT(50.299128 1)
"Łódź, al. Jana Pawła II",Łódź,PL,bc,0.28,2022-05-16 17:00:00.000000 UTC,µg/m³,GIOS,1.0,51.754613,19.434925,POINT(51.754613 1)
"Elbląg, ul. Bażyńskiego",Elbląg,PL,bc,0.23877,2022-05-08 09:00:00.000000 UTC,µg/m³,GIOS,1.0,54.167847,19.410942,POINT(54.167847 1)
"Solec Kujawski, ul. gen. Roweckiego",Solec Kujawski,PL,bc,1.1,2022-05-08 04:00:00.000000 UTC,µg/m³,GIOS,1.0,53.079618,18.2279,POINT(53.079618 1)
Near Road,Providence-New Bedford-Fall River,US,bc,0.21,2022-05-12 03:00:00.000000 UTC,µg/m³,AirNow,1.0,41.76988,-71.428489,POINT(41.76988 1)
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,bc,0.14,2022-04-29 02:00:00.000000 UTC,µg/m³,AirNow,1.0,37.338202,-121.849892,POINT(37.338202 1)
Portland Cully Helen,Portland-Vancouver-Beaverton,US,bc,0.18,2022-05-14 15:00:00.000000 UTC,µg/m³,AirNow,1.0,45.562203,-122.575624,POINT(45.562203 1)
HU-Beltsville,Washington-Arlington-Alexandria,US,bc,0.1,2022-04-26 03:00:00.000000 UTC,µg/m³,AirNow,1.0,39.055302,-76.878304,POINT(39.055302 1)
Near Road,Providence-New Bedford-Fall River,US,bc,0.63,2022-05-10 12:00:00.000000 UTC,µg/m³,AirNow,1.0,41.76988,-71.428489,POINT(41.76988 1)
Ulica zetskih vladara (kružni tok),Podgorica,ME,co,1310.0,2022-03-30 04:00:00.000000 UTC,µg/m³,Montenegro,1.0,42.420126,19.255149,POINT(42.420126 1)
MT00005,Msida,MT,co,277.467,2022-05-09 11:00:00.000000 UTC,µg/m³,EEA Malta,1.0,35.8958358794896,14.48998642,POINT(35.8958358794896 1)
HR0005A,Primorsko-goranska,HR,co,200.0,2022-05-10 21:00:00.000000 UTC,µg/m³,EEA Croatia,1.0,45.3207944439076,14.4835111111111,POINT(45.3207944439076 1)
CENTENARIO,Buenos Aires,AR,co,0.14,2022-05-21 12:00:00.000000 UTC,ppm,Buenos Aires,8.0,-34.60638,-58.43194,POINT(-34.60638 8)
"Osnovna škola ""Risto Ratković""",Bijelo Polje,ME,co,160.0,2022-05-12 05:00:00.000000 UTC,µg/m³,Montenegro,1.0,43.02901,19.7426,POINT(43.02901 1)
"Gimnazija ""Stojan Cerović""",Nikšić,ME,co,880.0,2022-05-02 18:00:00.000000 UTC,µg/m³,Montenegro,1.0,42.78137,18.942683,POINT(42.78137 1)
CENTENARIO,Buenos Aires,AR,co,0.45,2022-04-28 13:00:00.000000 UTC,ppm,Buenos Aires,8.0,-34.60638,-58.43194,POINT(-34.60638 8)
GR0030A,ΑΤΤΙΚΗ,GR,co,800.0,2022-04-28 15:00:00.000000 UTC,µg/m³,EEA Greece,1.0,37.9432869,23.64751053,POINT(37.9432869 1)
AD0942A,Escaldes-Engordany,AD,co,200.0,2022-05-07 06:00:00.000000 UTC,µg/m³,EEA Andorra,1.0,42.5096939994651,1.539138,POINT(42.5096939994651 1)
科干所,济南市,CN,co,700.0,2021-08-09 11:00:00.000000 UTC,µg/m³,ChinaAQIData,1.0,36.6114,116.9862,POINT(36.6114 1)
AT32302,Niederösterreich,AT,co,203.7,2022-05-08 15:00:00.000000 UTC,µg/m³,EEA Austria,1.0,48.2012999994666,15.6204,POINT(48.2012999994666 1)
AT60142,Steiermark,AT,co,287.7025,2022-05-13 07:00:00.000000 UTC,µg/m³,EEA Austria,1.0,47.3755555550207,15.0745,POINT(47.3755555550207 1)
AT31401,Niederösterreich,AT,co,349.20001,2022-05-11 06:00:00.000000 UTC,µg/m³,EEA Austria,1.0,48.0861110994664,16.3022222,POINT(48.0861110994664 1)
AT60172,Steiermark,AT,co,145.72149,2022-05-12 13:00:00.000000 UTC,µg/m³,EEA Austria,1.0,47.0692399994646,15.431945,POINT(47.0692399994646 1)
Traralgon,Traralgon,AU,co,0.23,2022-05-04 18:00:00.000000 UTC,ppm,Australia - Victoria,1.0,-38.1942825,146.531464,POINT(-38.1942825 1)
Rozelle,Sydney East,AU,co,0.4,2022-05-19 17:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-33.8658333,151.1625,POINT(-33.8658333 8)
Macquarie Park,Sydney East,AU,co,0.3,2022-04-22 04:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-33.765278,151.117806,POINT(-33.765278 8)
Geelong South,Geelong,AU,co,0.11,2022-05-14 07:00:00.000000 UTC,ppm,Australia - Victoria,1.0,-38.17356,144.3703,POINT(-38.17356 1)
Civic,Canberra,AU,co,0.0,2022-05-07 23:00:00.000000 UTC,ppm,Australia - ACT,1.0,-35.285307,149.131579,POINT(-35.285307 1)
Liverpool,Sydney South-west,AU,co,0.3,2022-05-15 17:00:00.000000 UTC,ppm,Australia - New South Wales,8.0,-33.9327778,150.9058333,POINT(-33.9327778 8)
BG0018A,Кърджали,BG,co,2650.0,2022-05-05 06:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,41.636078,25.379683,POINT(41.636078 1)
BG0045A,Русе,BG,co,240.0,2022-05-16 12:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,43.851367,25.964086,POINT(43.851367 1)
BG0051A,Пловдив,BG,co,280.0,2022-05-09 14:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,42.142889,24.765239,POINT(42.142889 1)
Osasco,Osasco,BR,co,0.7,2022-05-03 20:00:00.000000 UTC,ppm,Sao Paulo CETESB,1.0,-23.52672142,-46.79207766,POINT(-23.52672142 1)
Congonhas,São Paulo,BR,co,1.1,2022-05-20 21:00:00.000000 UTC,ppm,Sao Paulo CETESB,1.0,-23.61632008,-46.66346553,POINT(-23.61632008 1)
Mooca,São Paulo,BR,co,0.3,2022-05-15 07:00:00.000000 UTC,ppm,Sao Paulo CETESB,1.0,-23.54973405,-46.60041665,POINT(-23.54973405 1)
Ribeirão Preto,Ribeirão Preto,BR,co,0.3,2022-05-09 13:00:00.000000 UTC,ppm,Sao Paulo CETESB,1.0,-21.15394189,-47.82848053,POINT(-21.15394189 1)
Rivière-des-Prairies,N/A,CA,co,0.27,2022-05-10 10:00:00.000000 UTC,ppm,AirNow,1.0,45.651722,-73.573896,POINT(45.651722 1)
Grand Falls Windsor,NEWFOUNDLAND,CA,co,0.13,2022-05-12 16:30:00.000000 UTC,ppm,AirNow,1.0,48.92696,-55.6597,POINT(48.92696 1)
JOHNSTON BUILDING -,NOVA SCOTIA,CA,co,0.09,2022-05-02 09:00:00.000000 UTC,ppm,AirNow,1.0,44.647175,-63.573689,POINT(44.647175 1)
Conklin West,N/A,CA,co,0.2,2022-05-14 08:00:00.000000 UTC,ppm,AirNow,1.0,55.62141,-111.17269,POINT(55.62141 1)
Conklin West,N/A,CA,co,0.1,2022-05-15 19:00:00.000000 UTC,ppm,AirNow,1.0,55.62141,-111.17269,POINT(55.62141 1)
CZ0TOCB,Moravskoslezský,CZ,co,183.00001,2022-05-15 10:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,49.8398475646973,18.2899761199951,POINT(49.8398475646973 1)
CZ0ALEG,Hlavní město Praha,CZ,co,351.0,2022-05-12 12:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,50.0723876953125,14.4306726455688,POINT(50.0723876953125 1)
DENI070,Niedersachsen,DE,co,129.831,2022-05-03 03:00:00.000000 UTC,µg/m³,EEA Germany,1.0,52.15369,10.45591,POINT(52.15369 1)
ES1685A,Castellón/Castelló,ES,co,300.0,2022-05-09 02:00:00.000000 UTC,µg/m³,EEA Spain,1.0,40.0519444394709,-0.18972222,POINT(40.0519444394709 1)
ES1911A,Valencia/València,ES,co,100.0,2022-04-14 00:00:00.000000 UTC,µg/m³,EEA Spain,1.0,39.705277769472,-0.33666666,POINT(39.705277769472 1)
ES1340A,Huelva,ES,co,93.0,2022-05-16 03:00:00.000000 UTC,µg/m³,EEA Spain,1.0,37.2533599994822,-6.93514,POINT(37.2533599994822 1)
ES1557A,A Coruña,ES,co,80.0,2022-05-10 00:00:00.000000 UTC,µg/m³,EEA Spain,1.0,43.2597222194641,-8.555,POINT(43.2597222194641 1)
ES1973A,Granada,ES,co,307.0,2022-04-09 10:00:00.000000 UTC,µg/m³,EEA Spain,1.0,37.1355599994829,-3.61925,POINT(37.1355599994829 1)
ES1884A,Valencia/València,ES,co,100.0,2022-04-30 06:00:00.000000 UTC,µg/m³,EEA Spain,1.0,39.6341666594723,-0.26583333,POINT(39.6341666594723 1)
ES1802A,Madrid,ES,co,600.0,2022-05-14 09:00:00.000000 UTC,µg/m³,EEA Spain,1.0,40.9102799994684,-3.46667,POINT(40.9102799994684 1)
ES0110A,Bizkaia,ES,co,220.0,2022-04-16 01:00:00.000000 UTC,µg/m³,EEA Spain,1.0,43.302777769464,-2.97722222,POINT(43.302777769464 1)
Central,Central,HK,co,833.9,2022-05-04 18:00:00.000000 UTC,µg/m³,Hong Kong,1.0,22.2819444444444,114.158055555556,POINT(22.2819444444444 1)
Central,Central,HK,co,883.1,2022-05-19 23:00:00.000000 UTC,µg/m³,Hong Kong,1.0,22.2819444444444,114.158055555556,POINT(22.2819444444444 1)
"Manoharpur, Agra - UPPCB",Agra,IN,co,140.0,2022-05-04 14:00:00.000000 UTC,µg/m³,caaqm,0.25,27.23711,78.01936,POINT(27.23711 0.25)
"Loni, Ghaziabad - UPPCB",Ghaziabad,IN,co,940.0,2022-05-06 09:00:00.000000 UTC,µg/m³,caaqm,0.25,28.757294,77.278792,POINT(28.757294 0.25)
"Shahjahan Garden, Agra - UPPCB",Agra,IN,co,660.0,2022-05-12 17:00:00.000000 UTC,µg/m³,caaqm,0.25,27.169338,78.03582,POINT(27.169338 0.25)
"Powai, Mumbai - MPCB",Mumbai,IN,co,580.0,2022-04-29 03:45:00.000000 UTC,µg/m³,caaqm,0.25,19.1375,72.915056,POINT(19.1375 0.25)
"Haldia, Haldia - WBPCB",Haldia,IN,co,610.0,2022-05-15 10:45:00.000000 UTC,µg/m³,caaqm,0.25,22.06047,88.109737,POINT(22.06047 0.25)
"Central School, Lucknow - CPCB",Lucknow,IN,co,0.0,2022-04-27 18:45:00.000000 UTC,µg/m³,caaqm,1.0,26.8821003,80.9302753,POINT(26.8821003 1)
"Samanpura, Patna - BSPCB",Patna,IN,co,1440.0,2022-05-21 14:45:00.000000 UTC,µg/m³,caaqm,0.25,25.596727,85.085624,POINT(25.596727 0.25)
"City Center, Gwalior - MPPCB",Gwalior,IN,co,600.0,2022-05-10 06:00:00.000000 UTC,µg/m³,caaqm,0.25,26.203442,78.193251,POINT(26.203442 0.25)
"Plammoodu, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,IN,co,530.0,2022-05-23 02:00:00.000000 UTC,µg/m³,caaqm,1.0,8.5149093,76.9435879,POINT(8.5149093 1)
"Fort William, Kolkata - WBPCB",Kolkata,IN,co,270.0,2022-05-26 08:45:00.000000 UTC,µg/m³,caaqm,0.25,22.55664,88.342674,POINT(22.55664 0.25)
"Zero Point GICI, Gangtok - SSPCB",Gangtok,IN,co,380.0,2022-05-14 13:00:00.000000 UTC,µg/m³,caaqm,0.25,27.33853,88.614099,POINT(27.33853 0.25)
"Teri Gram, Gurugram - HSPCB",Gurugram,IN,co,720.0,2022-05-08 04:00:00.000000 UTC,µg/m³,caaqm,0.25,28.4275,77.1465,POINT(28.4275 0.25)
"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,IN,co,450.0,2022-05-02 16:00:00.000000 UTC,µg/m³,caaqm,0.25,26.428282,80.327067,POINT(26.428282 0.25)
"Phase-1 GIDC, Vapi - GPCB",Vapi,IN,co,1000.0,2022-05-16 03:00:00.000000 UTC,µg/m³,caaqm,0.25,20.362421,72.918013,POINT(20.362421 0.25)
"Jigar Colony, Moradabad - UPPCB",Moradabad,IN,co,1420.0,2022-05-09 17:00:00.000000 UTC,µg/m³,caaqm,0.25,28.856664,78.772638,POINT(28.856664 0.25)
"GIDC, Ankleshwar - GPCB",Ankleshwar,IN,co,2350.0,2022-05-11 03:00:00.000000 UTC,µg/m³,caaqm,0.25,21.613267,73.010555,POINT(21.613267 0.25)
"Gandak Colony, Motihari - BSPCB",Motihari,IN,co,1200.0,2022-04-12 01:45:00.000000 UTC,µg/m³,caaqm,0.25,26.63086,84.90051,POINT(26.63086 0.25)
"Sector 22, Chandigarh - CPCC",Chandigarh,IN,co,770.0,2022-05-13 07:45:00.000000 UTC,µg/m³,caaqm,0.25,30.735567,76.775714,POINT(30.735567 0.25)
"Zero Point GICI, Gangtok - SSPCB",Gangtok,IN,co,340.0,2022-05-18 16:00:00.000000 UTC,µg/m³,caaqm,0.25,27.33853,88.614099,POINT(27.33853 0.25)
"Kadri, Mangalore - KSPCB",Mangalore,IN,co,1280.0,2022-05-14 08:45:00.000000 UTC,µg/m³,caaqm,0.25,12.88925,74.853,POINT(12.88925 0.25)
"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,IN,co,480.0,2022-05-23 16:00:00.000000 UTC,µg/m³,caaqm,0.25,28.557054,77.453663,POINT(28.557054 0.25)
"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,co,1200.0,2022-05-21 17:15:00.000000 UTC,µg/m³,caaqm,0.25,28.531346,77.190156,POINT(28.531346 0.25)
"GIFT City, Gandhinagar - IITM",Gandhinagar,IN,co,0.0,2022-05-02 12:45:00.000000 UTC,µg/m³,caaqm,0.25,23.163798,72.677768,POINT(23.163798 0.25)
"Manoharpur, Agra - UPPCB",Agra,IN,co,130.0,2022-05-16 03:00:00.000000 UTC,µg/m³,caaqm,0.25,27.23711,78.01936,POINT(27.23711 0.25)
"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,IN,co,210.0,2022-04-30 02:00:00.000000 UTC,µg/m³,caaqm,0.25,8.816428,78.099039,POINT(8.816428 0.25)
"Mangala, Bilaspur - NTPC",Bilaspur,IN,co,2100.0,2022-04-30 16:00:00.000000 UTC,µg/m³,caaqm,0.25,22.08815,82.13737,POINT(22.08815 0.25)
"DTU, Delhi - CPCB",Delhi,IN,co,650.0,2022-04-28 11:45:00.000000 UTC,µg/m³,caaqm,1.0,28.7500499,77.1112615,POINT(28.7500499 1)
"Hebbal 1st Stage, Mysuru - KSPCB",Mysuru,IN,co,650.0,2022-04-18 04:00:00.000000 UTC,µg/m³,caaqm,0.25,12.21041,76.37376,POINT(12.21041 0.25)
"Model Town, Patiala - PPCB",Patiala,IN,co,750.0,2022-05-16 13:45:00.000000 UTC,µg/m³,caaqm,1.0,30.349388,76.366642,POINT(30.349388 1)
"Burari Crossing, Delhi - IMD",Delhi,IN,co,1260.0,2019-12-12 23:45:00.000000 UTC,µg/m³,caaqm,28.72565,77.20116,0.25,POINT(77.20116 28.72565)
"Kunjaban, Agartala - Tripura SPCB",Agartala,IN,co,260.0,2022-05-20 18:00:00.000000 UTC,µg/m³,caaqm,0.25,23.8628276,91.2887362,POINT(23.8628276 0.25)
"Rishi Nagar, Kaithal - HSPCB",Kaithal,IN,co,660.0,2022-05-06 06:00:00.000000 UTC,µg/m³,caaqm,0.25,29.8006,76.4155,POINT(29.8006 0.25)
"Wazirpur, Delhi - DPCC",Delhi,IN,co,1.2,2022-05-12 14:15:00.000000 UTC,µg/m³,caaqm,0.25,28.699793,77.165453,POINT(28.699793 0.25)
"Sector-10, Gandhinagar - GPCB",Gandhinagar,IN,co,280.0,2022-05-09 07:45:00.000000 UTC,µg/m³,caaqm,0.25,23.221714,72.654328,POINT(23.221714 0.25)
"Wazirpur, Delhi - DPCC",Delhi,IN,co,1.0,2022-05-16 13:15:00.000000 UTC,µg/m³,caaqm,0.25,28.699793,77.165453,POINT(28.699793 0.25)
"Colaba, Mumbai - MPCB",Mumbai,IN,co,20.0,2022-05-15 17:45:00.000000 UTC,µg/m³,caaqm,0.25,18.91,72.82,POINT(18.91 0.25)
"Teri Gram, Gurugram - HSPCB",Gurugram,IN,co,490.0,2022-05-10 07:00:00.000000 UTC,µg/m³,caaqm,0.25,28.4275,77.1465,POINT(28.4275 0.25)
"Pan Bazaar, Guwahati - APCB",Guwahati,IN,co,730.0,2022-05-05 14:00:00.000000 UTC,µg/m³,caaqm,0.25,26.1875,91.744194,POINT(26.1875 0.25)
"Ashok Vihar, Delhi - DPCC",Delhi,IN,co,2200.0,2022-04-11 03:45:00.000000 UTC,µg/m³,caaqm,0.25,28.695381,77.181665,POINT(28.695381 0.25)
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,co,160.0,2022-04-28 06:00:00.000000 UTC,µg/m³,caaqm,0.25,13.029152,77.585901,POINT(13.029152 0.25)
"Dada Peer, Sasaram - BSPCB",Sasaram,IN,co,640.0,2022-05-11 19:45:00.000000 UTC,µg/m³,caaqm,0.25,24.952822,84.002396,POINT(24.952822 0.25)
"Huda Sector, Fatehabad - HSPCB",Fatehabad,IN,co,480.0,2022-05-07 00:45:00.000000 UTC,µg/m³,caaqm,0.25,29.503664,75.467934,POINT(29.503664 0.25)
"Model Town, Patiala - PPCB",Patiala,IN,co,1070.0,2022-05-08 20:45:00.000000 UTC,µg/m³,caaqm,1.0,30.349388,76.366642,POINT(30.349388 1)
"Deshpande Nagar, Hubballi - KSPCB",Hubballi,IN,co,860.0,2022-05-15 17:45:00.000000 UTC,µg/m³,caaqm,0.25,15.351773,75.140726,POINT(15.351773 0.25)
"Malad West, Mumbai - IITM",Mumbai,IN,co,520.0,2022-05-15 19:45:00.000000 UTC,µg/m³,caaqm,0.25,19.19709,72.82204,POINT(19.19709 0.25)
"Sanathnagar, Hyderabad - TSPCB",Hyderabad,IN,co,600.0,2022-05-14 21:30:00.000000 UTC,µg/m³,caaqm,1.0,17.4559458,78.4332152,POINT(17.4559458 1)
"Narela, Delhi - DPCC",Delhi,IN,co,1100.0,2022-05-20 05:15:00.000000 UTC,µg/m³,caaqm,0.25,28.822836,77.101981,POINT(28.822836 0.25)
"Sahilara, Maihar - KJS Cements",Maihar,IN,co,670.0,2022-05-25 06:00:00.000000 UTC,µg/m³,caaqm,0.25,24.2613009,80.7231783,POINT(24.2613009 0.25)
IT2089A,Catanzaro,IT,co,1424.2417,2022-05-17 23:00:00.000000 UTC,µg/m³,EEA Italy,1.0,38.918288,16.57925,POINT(38.918288 1)
IT2019A,Foggia,IT,co,430.0,2022-05-12 12:00:00.000000 UTC,µg/m³,EEA Italy,1.0,41.45389,15.54778,POINT(41.45389 1)
IT1583A,Potenza,IT,co,446.0,2022-04-30 11:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.649208,15.795198,POINT(40.649208 1)
IT1953A,Lecce,IT,co,260.0,2022-05-03 09:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.16805,18.17361,POINT(40.16805 1)
IT2121A,Novara,IT,co,600.0,2022-04-04 04:00:00.000000 UTC,µg/m³,EEA Italy,1.0,45.68944,8.45844,POINT(45.68944 1)
IT2148A,Brindisi,IT,co,290.0,2022-05-07 07:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.64917,17.5125,POINT(40.64917 1)
IT1497A,Napoli,IT,co,200.0,2022-04-04 03:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.862778,14.254444,POINT(40.862778 1)
IT2116A,Vercelli,IT,co,500.0,2022-05-06 18:00:00.000000 UTC,µg/m³,EEA Italy,1.0,45.29475,8.04339,POINT(45.29475 1)
IT2010A,Sassari,IT,co,129.6,2022-05-11 15:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.831389,8.405278,POINT(40.831389 1)
IT1895A,Matera,IT,co,337.0,2022-05-15 15:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.420377,16.548431,POINT(40.420377 1)
IT1817A,Bari,IT,co,230.0,2022-05-03 23:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.95667,17.29028,POINT(40.95667 1)
IT2121A,Novara,IT,co,500.0,2022-05-08 12:00:00.000000 UTC,µg/m³,EEA Italy,1.0,45.68944,8.45844,POINT(45.68944 1)
IT1011A,Terni,IT,co,700.0,2022-05-04 16:00:00.000000 UTC,µg/m³,EEA Italy,1.0,42.56,12.65083,POINT(42.56 1)
IT1497A,Napoli,IT,co,310.0,2022-05-14 02:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.862778,14.254444,POINT(40.862778 1)
Civitavecchia,Roma,IT,co,100.0,2022-05-19 10:00:00.000000 UTC,µg/m³,EEA Italy,1.0,42.091629,11.802466,POINT(42.091629 1)
IT1611A,Taranto,IT,co,410.0,2022-05-01 22:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.48861,17.22583,POINT(40.48861 1)
IT2156A,Reggio Nell'Emilia,IT,co,500.0,2022-05-07 12:00:00.000000 UTC,µg/m³,EEA Italy,1.0,44.700278,10.622778,POINT(44.700278 1)
IT1938A,Cosenza,IT,co,520.803,2022-05-08 11:00:00.000000 UTC,µg/m³,EEA Italy,1.0,39.3134,16.24517,POINT(39.3134 1)
IT2203A,Potenza,IT,co,371.0,2022-05-23 21:00:00.000000 UTC,µg/m³,EEA Italy,1.0,40.334862,15.900698,POINT(40.334862 1)
Colleferro-Oberdan,Roma,IT,co,300.0,2022-05-13 11:00:00.000000 UTC,µg/m³,ARPALAZIO,1.0,41.73084,13.00435,POINT(41.73084 1)
MK0040A,Veles Municipality,MK,co,169.36,2022-05-04 15:00:00.000000 UTC,µg/m³,EEA Macedonia,1.0,41.7058299994665,21.76529,POINT(41.7058299994665 1)
